fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231128 044742	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	249	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.114293102781029	0.867441455980204	254	48678	12643	159794072.463768	67
20231128 045530	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	49	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0791236178062912	0.401652153441368	328	15008	11411	156767917.541229	68
20231128 050144	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	49	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.102269313959014	0.864570923859827	354	49099	10927	149142864.067966	69
20231128 050825	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	69	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0956400616173543	0.900689335603204	210	48321	14126	154580828.585707	70
20231128 051747	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	141	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0424031372330347	0.364515442271898	385	13071	11825	156918853.073463	71
20231128 052557	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	200	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.118565834265436	0.963643890142218	256	49975	11963	157440589.205397	72
20231128 053735	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0211323812511589	0.385823604899975	431	15355	13762	156657544.227886	73
20231128 054616	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	95	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0520957611326452	0.418932735479529	377	23214	12628	156512345.827086	74
20231128 055638	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	178	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.027680427017837	0.789697800305534	352	26556	12899	157345520.73963	75
20231128 060820	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	181	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.020422088430018	0.811345796659186	391	22368	14582	155841682.158921	76
20231128 061450	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	57	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.111223510173608	0.799721473358166	262	49496	12583	153549204.897551	77
20231128 062212	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	23	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.156299758708121	0.451713106324337	261	11547	13295	152399007.996002	78
20231128 062854	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	59	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.251527019610885	0.0705267217904954	567	7525	12971	144455473.763118	79
20231128 063654	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	234	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.157061995510751	0.0426435924740246	989	6380	14124	145401285.357321	80
20231128 064359	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	39	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0668159191272573	0.937793467608632	135	31405	11901	150725843.578211	81
20231128 065427	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	404	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.259775485097473	0.936894632649225	150	4583	13182	141683141.429285	82
20231128 070349	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	323	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.131875071862334	0.865941164709354	80	11755	12788	153820651.674163	83
20231128 071245	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	372	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.207824851773933	0.353666945252149	14	38410	12707	154949750.624688	84
20231128 071951	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.140983394043535	0.381548185711364	204	29971	11158	157037468.265867	85
20231128 072859	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	599	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.290171446419512	0.0667126438650931	647	24206	12389	137888354.322839	86
20231128 073529	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	36	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.140742840197932	0.720055192103968	331	34285	13650	151439945.027486	87
20231128 074143	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	75	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.103349264694184	0.358397805358216	22	45305	12223	151224267.366317	88
20231128 075807	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	512	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0950740277330665	0.494865850923063	283	3799	14277	141278411.294353	89
20231128 080526	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	130	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.121111575011163	0.897679125328323	262	48422	12175	158614000.49975	90
20231128 081233	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	44	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0703519154550899	0.600630996297811	957	49961	12656	146466810.594703	91
20231128 082135	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	258	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.109838166149957	0.922636422582504	254	48546	12150	155890909.545227	92
20231128 082536	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	106	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.280856398742797	0.0199867104780618	463	25640	13904	137629641.17941	93
20231128 084356	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1004	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.11659918365841	0.880003591662211	227	47769	11374	156558711.644178	94
20231128 085038	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	45	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.074442249367048	0.987428615136547	715	44122	13978	149836318.84058	95
20231128 085920	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	51	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0876856642630645	0.519561888431574	808	10948	11873	156521843.578211	96
20231128 091018	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	113	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0439230824851713	0.567848416426717	432	13393	15091	156232545.227386	97
20231128 091708	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	63	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.124434762611108	0.968325507898101	957	36861	12734	152524668.665667	98
20231128 092429	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	57	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.129755047054107	0.497694234685579	177	42528	11517	154242929.035482	99
20231128 093125	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	141	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0522321896613611	0.204869954342102	230	41266	12578	150259047.476262	100
